""	""	""	""	""	""	""	""	""	"Light"	"M1"	"M2"	"M3"	"M4"	"M5"	"M6"	"M7"	"M8"	"M9"	"M10"	"M11"	"M12"	"M13"	"M14"	"M15"	"M16"	"M17"	"M18"	"M19"	"M20"	"M21"	"M22"	"M23"	"M24"	"M25"	"M26"	"M27"	"M28"	"M29"	"M30"	"M31"	"M32"
686	2016-06-23	1899-12-30 19:29:00	1	0	0	0	0	0	1	0	0	3	0	0	1	1	0	0	7	0	0	0	0	6	2	0	0	0	0	0	0	8	11	0	0	0	13	1	0	8	0
687	2016-06-23	1899-12-30 19:30:00	1	0	0	0	0	0	1	0	0	9	0	0	2	0	0	0	9	0	0	2	0	4	5	5	0	0	0	0	0	3	5	0	0	0	0	0	0	10	0
688	2016-06-23	1899-12-30 19:31:00	1	0	0	0	0	0	1	0	0	6	0	2	11	2	0	0	4	0	0	10	0	6	0	4	0	0	0	0	0	5	5	0	0	0	0	0	0	3	0
689	2016-06-23	1899-12-30 19:32:00	1	0	0	0	0	0	1	0	0	15	0	0	5	4	0	0	0	0	0	1	0	2	0	24	0	0	0	0	0	35	0	0	0	0	15	0	0	0	0
690	2016-06-23	1899-12-30 19:33:00	1	0	0	0	0	0	1	0	0	18	0	0	0	0	0	21	0	0	0	15	0	1	0	13	0	0	0	0	0	28	0	0	1	0	2	0	0	0	0
691	2016-06-23	1899-12-30 19:34:00	1	0	0	0	0	0	1	0	0	9	0	0	0	0	14	3	0	0	0	12	0	0	0	8	0	0	0	1	0	3	2	0	0	0	3	0	0	1	0
692	2016-06-23	1899-12-30 19:35:00	1	0	0	0	0	0	1	0	0	13	0	0	4	0	6	6	1	0	0	12	0	0	0	7	0	0	0	1	0	0	15	0	0	0	6	0	0	1	0
693	2016-06-23	1899-12-30 19:36:00	1	0	0	0	0	0	1	0	1	12	0	0	0	0	6	1	5	0	0	5	9	0	0	0	0	0	0	0	0	0	5	0	0	0	10	1	0	7	0
694	2016-06-23	1899-12-30 19:37:00	1	0	0	0	0	0	1	0	0	16	0	0	0	0	22	8	0	0	0	15	1	0	0	5	0	0	0	4	3	0	10	0	0	0	0	0	0	3	0
695	2016-06-23	1899-12-30 19:38:00	1	0	0	0	0	0	1	0	16	11	0	0	0	0	5	12	0	0	0	16	4	1	0	22	0	0	1	2	0	0	6	0	0	0	0	0	0	1	0
696	2016-06-23	1899-12-30 19:39:00	1	0	0	0	0	0	1	0	3	6	0	0	0	0	2	2	0	0	0	16	1	0	4	9	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0
697	2016-06-23	1899-12-30 19:40:00	1	0	0	0	0	0	1	0	1	12	0	1	0	1	0	4	4	0	0	10	16	0	7	15	0	0	1	0	0	26	0	0	0	0	0	0	0	1	0
698	2016-06-23	1899-12-30 19:41:00	1	0	0	0	0	0	1	0	1	2	0	2	0	0	0	0	12	0	0	2	2	0	0	0	0	0	0	6	0	4	0	0	1	0	4	0	0	2	0
699	2016-06-23	1899-12-30 19:42:00	1	0	0	0	0	0	1	0	1	7	0	0	0	0	12	0	3	0	0	8	4	8	1	5	0	0	1	2	0	31	0	0	7	0	8	0	0	0	3
700	2016-06-23	1899-12-30 19:43:00	1	0	0	0	0	0	1	0	16	16	0	0	0	0	10	0	4	0	0	9	0	0	0	5	0	0	0	5	0	12	0	0	7	0	5	0	0	0	0
701	2016-06-23	1899-12-30 19:44:00	1	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	9	0	0	21	12	2	0	7	0	0	0	16	0	0	0	0	11	0	0	0	0	1	0
702	2016-06-23	1899-12-30 19:45:00	1	0	0	0	0	0	1	0	1	9	0	0	0	0	0	3	0	0	0	2	2	2	0	9	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
703	2016-06-23	1899-12-30 19:46:00	1	0	0	0	0	0	1	0	1	11	0	0	0	0	0	0	4	0	0	0	1	1	0	16	0	0	0	20	0	0	10	0	0	0	0	1	0	3	0
704	2016-06-23	1899-12-30 19:47:00	1	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	1	0	0	15	3	0	0	16	0	0	0	6	0	3	3	0	0	0	0	1	0	0	0
705	2016-06-23	1899-12-30 19:48:00	1	0	0	0	0	0	1	0	0	12	0	0	0	0	2	0	11	0	0	26	0	0	0	14	0	0	0	0	0	4	11	0	0	0	0	0	0	1	0
706	2016-06-23	1899-12-30 19:49:00	1	0	0	0	0	0	1	0	0	11	0	9	0	0	0	0	31	0	0	5	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0
707	2016-06-23	1899-12-30 19:50:00	1	0	0	0	0	0	1	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0
708	2016-06-23	1899-12-30 19:51:00	1	0	0	0	0	0	1	0	0	9	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	3	1	0	8	0
709	2016-06-23	1899-12-30 19:52:00	1	0	0	0	0	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	8	0
710	2016-06-23	1899-12-30 19:53:00	1	0	0	0	0	0	1	0	0	6	0	1	0	0	0	0	0	0	0	0	2	1	0	7	0	0	0	0	10	0	0	0	0	0	4	0	0	1	0
711	2016-06-23	1899-12-30 19:54:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0
712	2016-06-23	1899-12-30 19:55:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	8	0	0	0	11	1	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0
713	2016-06-23	1899-12-30 19:56:00	1	0	0	0	0	0	1	0	0	12	0	0	0	0	4	0	4	5	0	2	0	1	0	0	0	0	12	1	5	19	0	0	0	0	4	0	0	0	0
714	2016-06-23	1899-12-30 19:57:00	1	0	0	0	0	0	1	0	0	5	0	0	0	0	4	0	0	26	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	2016-06-23	1899-12-30 19:58:00	1	0	0	0	0	0	1	0	0	0	0	2	0	0	19	0	11	0	0	0	0	0	2	0	0	0	38	2	0	0	0	0	0	0	0	0	0	0	0
716	2016-06-23	1899-12-30 19:59:00	1	0	0	0	0	0	1	0	0	0	0	0	7	0	1	0	0	4	0	0	0	0	0	0	0	0	24	0	1	0	2	0	0	0	0	0	0	0	0
717	2016-06-23	1899-12-30 20:00:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
718	2016-06-23	1899-12-30 20:01:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	14	1	0	0	1	0	2	6	0	0	0	0	13	2	0	0	1	0	1	0	0	0	0	0	0
719	2016-06-23	1899-12-30 20:02:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0
720	2016-06-23	1899-12-30 20:03:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	5	1	0	0	0	0	29	1	3	0	10	0	5	0	0	0	0	0	0
721	2016-06-23	1899-12-30 20:04:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	4	0	0	1	10	0	0	0	0	24	1	0	0	9	0	0	0	0	0	0	0	0
722	2016-06-23	1899-12-30 20:05:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	21	0	12	6	0	0	4	7	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0
723	2016-06-23	1899-12-30 20:06:00	1	0	0	0	0	0	1	0	0	1	1	0	0	0	24	0	11	0	0	0	0	10	0	18	0	0	0	0	0	0	7	0	1	3	0	0	0	0	0
724	2016-06-23	1899-12-30 20:07:00	1	0	0	0	0	0	1	8	0	0	0	0	0	0	2	0	16	0	0	0	0	5	6	5	0	0	0	1	0	0	10	0	0	7	0	0	0	0	0
725	2016-06-23	1899-12-30 20:08:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	16	0	0	0	0	7	5	0	0	0	0	0	0	2	7	0	0	3	0	1	0	0	0
726	2016-06-23	1899-12-30 20:09:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	8	17	10	0	0	0	0	0	0	0	1	0	0	6	0	42	0	0	0
727	2016-06-23	1899-12-30 20:10:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	5	0	0	0	3	4	17	0	0	0	0	0	1	0	10	0	0	6	5	22	0	0	4
728	2016-06-23	1899-12-30 20:11:00	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	7	0	0	0	0	2	5	0	0	0	0	0	4	14	11	0	0	0	12	12	0	0	14
729	2016-06-23	1899-12-30 20:12:00	1	0	0	0	0	0	1	13	0	8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	3
730	2016-06-23	1899-12-30 20:13:00	1	0	0	0	0	0	1	4	0	0	0	0	0	0	21	0	1	0	0	0	0	23	3	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	1
731	2016-06-23	1899-12-30 20:14:00	1	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	5	0	2	0	0	5	3	0	0	0	29	3	0	2	4	0	1	8	0	1	0	0	0
732	2016-06-23	1899-12-30 20:15:00	1	0	0	0	0	0	1	0	0	5	1	0	0	0	0	2	0	0	1	0	0	18	1	0	0	0	7	0	0	0	3	0	0	10	0	1	0	0	0
733	2016-06-23	1899-12-30 20:16:00	1	0	0	0	0	0	1	0	0	14	6	0	0	0	3	2	0	0	0	0	0	8	6	0	0	0	3	0	13	1	1	0	0	6	0	3	0	0	5
734	2016-06-23	1899-12-30 20:17:00	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	13	0	0	0	0	0	16	18	5	0	0	11	1	11	0	7	0	0	16	10	0	0	0	0
735	2016-06-23	1899-12-30 20:18:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	15	4	0	0	4	0	0	8	5	23	0	0	10	0	6	3	11	0	0	3	21	5	0	0	0
736	2016-06-23	1899-12-30 20:19:00	1	0	0	0	0	0	1	0	0	3	0	0	0	0	29	0	0	0	9	0	1	11	0	13	0	0	8	0	0	5	1	0	0	1	1	22	0	0	0
737	2016-06-23	1899-12-30 20:20:00	1	0	0	0	0	0	1	0	0	10	0	0	0	0	8	0	0	0	4	0	1	0	0	0	0	0	20	0	0	5	11	0	0	0	2	9	0	0	9
738	2016-06-23	1899-12-30 20:21:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	17	2	0	0	6	0	0	3	0	0	0	0	26	0	0	16	11	0	0	0	3	60	0	0	4
739	2016-06-23	1899-12-30 20:22:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	16	0	0	0	0	0	1	8	0	0	0	0	4	1	0	7	26	0	0	1	0	17	0	0	12
740	2016-06-23	1899-12-30 20:23:00	1	0	0	0	0	0	1	1	0	7	0	0	0	0	1	5	0	0	0	0	0	3	0	11	0	0	8	0	0	9	0	0	2	2	0	28	0	0	25
741	2016-06-23	1899-12-30 20:24:00	1	0	0	0	0	0	1	0	0	16	1	0	0	0	17	0	0	0	0	0	12	1	0	0	0	0	13	0	0	4	13	0	0	10	1	41	0	0	0
742	2016-06-23	1899-12-30 20:25:00	1	0	0	0	0	0	1	4	0	0	21	0	0	0	13	0	0	0	0	0	21	0	0	0	0	0	14	1	0	0	0	0	0	0	2	1	0	0	0
743	2016-06-23	1899-12-30 20:26:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	15	0	0	0	0	4	0	0	0	0	0	9	0	0	5	0	0	0	0	10	4	0	0	3
744	2016-06-23	1899-12-30 20:27:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	15	0	0	9	0	0	0	0	0	0	0	7	0	0	4	7	0	0	0	14	0	0	0	0
745	2016-06-23	1899-12-30 20:28:00	1	0	0	0	0	0	1	0	0	0	9	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	14	0	0	6	5	0	0	0	3	0	0	0	0
746	2016-06-23	1899-12-30 20:29:00	1	0	0	0	0	0	1	1	0	0	6	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	11	1	0	5	10	0	0	0	0	2	0	0	0
747	2016-06-23	1899-12-30 20:30:00	1	0	0	0	0	0	1	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	6	0	0	8	5	9	8	4	0	0	0	0	0	14	0	0	0
748	2016-06-23	1899-12-30 20:31:00	1	0	0	0	0	0	1	3	1	0	12	0	0	0	0	0	0	0	0	0	3	0	6	0	0	3	5	28	0	3	1	0	0	0	0	9	0	0	0
749	2016-06-23	1899-12-30 20:32:00	1	0	0	0	0	0	1	0	51	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	28	6	14	0	1	4	0	0	3	0	10	0	0	0
750	2016-06-23	1899-12-30 20:33:00	1	0	0	0	0	0	1	1	0	0	9	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	3	1	0	1	6	0	0	16	0	0	0	0	0
751	2016-06-23	1899-12-30 20:34:00	1	0	0	0	0	0	1	0	0	0	12	0	0	0	1	0	0	18	7	0	0	0	0	0	0	0	3	18	0	9	1	0	0	0	0	0	0	0	0
752	2016-06-23	1899-12-30 20:35:00	1	0	0	0	0	0	1	0	0	0	5	0	0	0	0	4	0	10	0	0	8	0	0	0	0	0	1	6	0	3	5	0	0	10	0	3	0	0	0
753	2016-06-23	1899-12-30 20:36:00	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0	1	9	0	5	0	0	1	16	0	0	0	0	0
754	2016-06-23	1899-12-30 20:37:00	1	0	0	0	0	0	1	0	2	0	11	0	0	0	0	4	0	6	0	0	3	6	0	0	0	0	0	0	0	0	1	0	0	21	0	4	0	0	0
755	2016-06-23	1899-12-30 20:38:00	1	0	0	0	0	0	1	0	31	0	9	0	0	0	0	0	0	11	0	0	24	11	0	0	0	0	1	0	0	3	0	1	2	9	0	0	0	0	0
756	2016-06-23	1899-12-30 20:39:00	1	0	0	0	0	0	1	0	25	0	3	0	6	0	0	0	0	17	0	0	7	0	2	0	0	0	1	14	0	4	0	7	0	12	0	1	0	0	0
757	2016-06-23	1899-12-30 20:40:00	1	0	0	0	0	0	1	0	13	0	0	0	0	0	0	2	0	22	0	0	19	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
758	2016-06-23	1899-12-30 20:41:00	1	0	0	0	0	0	1	0	13	0	0	0	0	0	0	3	4	0	0	5	0	3	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	12
759	2016-06-23	1899-12-30 20:42:00	1	0	0	0	0	0	1	0	10	0	0	0	0	0	0	1	5	15	0	12	0	23	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0
760	2016-06-23	1899-12-30 20:43:00	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	15	0	5	0	3	1	0	0	0	1	13	0	7	9	0	0	0	0	0	0	0	0
761	2016-06-23	1899-12-30 20:44:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	1	15	3	0	0	1	2	18	0	3	5	0	0	0	0	0	0	0	0
762	2016-06-23	1899-12-30 20:45:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	2	2	12	15	0	0	13	11	7	1	2	1	0	0	10	0	0	0	0	0
763	2016-06-23	1899-12-30 20:46:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	2	0	7	5	10	0	0	0	0	2	0	0	0	0	0	15	17	0	0	0	0	0
764	2016-06-23	1899-12-30 20:47:00	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	4	0	2	0	8	0	0	0	11	32	1	3	1	0	0	10	6	10	0	0	0	0
765	2016-06-23	1899-12-30 20:48:00	1	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	5	3	0	6	0	3	1	0	0	1	4	1	0	0	2	0	0	4	4	0	0	0	0
766	2016-06-23	1899-12-30 20:49:00	1	0	0	0	0	0	1	0	7	0	0	0	2	0	0	3	9	9	0	5	0	15	0	0	0	1	3	0	0	1	4	0	0	0	12	0	0	2	0
767	2016-06-23	1899-12-30 20:50:00	1	0	0	0	0	0	1	0	23	0	2	0	21	0	0	0	0	12	0	9	0	3	0	0	0	1	38	2	0	0	8	0	0	0	0	0	0	1	0
768	2016-06-23	1899-12-30 20:51:00	1	0	0	0	0	0	1	0	28	0	0	0	0	0	0	6	0	1	4	17	0	13	0	0	0	1	22	7	0	0	0	0	11	0	0	0	0	0	0
769	2016-06-23	1899-12-30 20:52:00	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	27	5	7	0	20	0	0	0	1	2	4	0	0	0	0	2	0	0	0	0	12	0
770	2016-06-23	1899-12-30 20:53:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	25	2	23	0	2	0	0	0	15	4	0	0	0	2	0	0	0	2	0	0	2	0
771	2016-06-23	1899-12-30 20:54:00	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	16	0	30	1	17	0	0	0	0	0	16	5	0	5	0	22	0	10	0	0	0	0	2	0
772	2016-06-23	1899-12-30 20:55:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	6	0	0	3	0	0	0	2	3	0	11	0	21	0	6	0	4	0	0	0	0
773	2016-06-23	1899-12-30 20:56:00	1	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	4	1	15	0	5	0	0	0	0	7	0	10	12	17	0	12	1	5	0	0	0	0
774	2016-06-23	1899-12-30 20:57:00	1	0	0	0	0	0	1	0	10	0	0	0	0	1	0	0	0	6	0	1	0	3	0	0	0	2	2	2	9	27	7	0	37	0	0	0	0	0	0
775	2016-06-23	1899-12-30 20:58:00	1	0	0	0	0	0	1	0	0	0	0	0	0	3	1	7	0	9	1	4	0	0	0	0	0	2	18	1	8	4	7	0	6	4	19	0	0	9	0
776	2016-06-23	1899-12-30 20:59:00	1	0	0	0	0	0	1	3	6	0	0	0	1	0	0	5	0	7	0	0	0	0	0	0	0	2	19	5	15	0	12	0	0	0	10	0	0	3	0
777	2016-06-23	1899-12-30 21:00:00	1	0	0	0	0	0	1	9	9	0	0	0	2	0	3	31	0	13	0	12	0	0	0	0	0	0	3	17	1	20	1	0	0	0	3	0	0	0	0
778	2016-06-23	1899-12-30 21:01:00	1	0	0	0	0	0	1	9	7	0	0	0	0	0	0	0	0	4	2	19	0	0	0	0	0	9	0	0	0	27	7	1	0	0	0	0	0	10	0
779	2016-06-23	1899-12-30 21:02:00	1	0	0	0	0	0	1	24	12	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	20	0	3	1	24	4	0	0	0	3	6	0	19	0
780	2016-06-23	1899-12-30 21:03:00	1	0	0	0	0	0	1	16	22	0	0	0	2	1	0	0	0	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
781	2016-06-23	1899-12-30 21:04:00	1	0	0	0	0	0	1	5	4	0	0	1	5	1	0	0	0	21	0	10	0	0	0	0	0	0	0	9	0	0	0	0	23	0	0	0	0	1	0
782	2016-06-23	1899-12-30 21:05:00	1	0	0	0	0	0	1	22	2	0	0	0	0	0	5	0	0	2	0	3	0	0	0	0	0	0	0	15	0	0	0	0	29	0	0	0	0	0	0
783	2016-06-23	1899-12-30 21:06:00	1	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	1	0	0	0	25	0	1	0	0	0	0
784	2016-06-23	1899-12-30 21:07:00	1	0	0	0	0	0	1	8	0	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	7	2	0	0	0	0	29	0	0	0	0	0	0
785	2016-06-23	1899-12-30 21:08:00	1	0	0	0	0	0	1	10	0	7	0	1	0	0	0	0	0	3	0	12	0	0	0	0	0	0	6	7	2	0	0	0	5	0	0	0	0	8	0
786	2016-06-23	1899-12-30 21:09:00	1	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	8	0	33	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0
787	2016-06-23	1899-12-30 21:10:00	1	0	0	0	0	0	1	0	2	9	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	6	1	0	0	0	2	0	0	3	0	0	0
788	2016-06-23	1899-12-30 21:11:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	54	0	0	0	0	0	1	4	8	0	0	0	0	0	0	0	0	0	0	0
789	2016-06-23	1899-12-30 21:12:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	4	14	1	0	0	0	0	1	7	5	0	0	0	0	3	0	0	19	0	15	0
790	2016-06-23	1899-12-30 21:13:00	1	0	0	0	0	0	1	0	2	0	0	14	0	0	1	0	0	4	0	1	3	0	0	0	0	0	30	19	0	6	0	0	0	0	0	32	0	2	0
791	2016-06-23	1899-12-30 21:14:00	1	0	0	0	0	0	1	0	4	0	0	0	0	0	3	0	0	2	0	7	1	0	0	0	0	0	14	23	2	0	0	0	0	0	0	6	0	12	0
792	2016-06-23	1899-12-30 21:15:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	10	9	5	0	0	0	0	2	1	32	2	3	0	0	7	0	0	0	0	2	0
793	2016-06-23	1899-12-30 21:16:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	3	0	13	0	0	0	0	0	0	0	4	0
794	2016-06-23	1899-12-30 21:17:00	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	16	0	14	0	0	0	1	0	2	0	1	0
795	2016-06-23	1899-12-30 21:18:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	4	0	6	0	0	1	7	0	1	6	0	0
796	2016-06-23	1899-12-30 21:19:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	6	0	0	0	0	0	0	0	0	1	0	0	0	7	0	3	0	0	0
797	2016-06-23	1899-12-30 21:20:00	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	4	1	2	3	0	0	0	0	0	3	1	1	0	0	0	0	0	2	0	1	0
798	2016-06-23	1899-12-30 21:21:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	13	0	19	0	0	0	1	0	15	0	2	0	0	0	9	0	8	0	18	0
799	2016-06-23	1899-12-30 21:22:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	1	0	7	1	7	13	0	0	11	0	2	0	15	0
800	2016-06-23	1899-12-30 21:23:00	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	8	1	0	0	6	0	1	0	0	0
801	2016-06-23	1899-12-30 21:24:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	31	0	1	0	0	0	0	1	0	0	1	8	0	0	13	0	0	0	7	0
802	2016-06-23	1899-12-30 21:25:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	6	0	5	0	0	0	0	1	0	0	3	0	0	24	3	0	2	0	7	0
803	2016-06-23	1899-12-30 21:26:00	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	2	0	21	0	3	0	0	0	0	0	0	0	2	8	0	3	4	0	0	0	5	0
804	2016-06-23	1899-12-30 21:27:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	20	0	0	0	0	0	0	0	0	1	0	0	0	8	1	1	1	0	0	0
805	2016-06-23	1899-12-30 21:28:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	18	0	4	0	0	0	0	0	0	1	0	23	0	1	1	0	0	0	0	0
806	2016-06-23	1899-12-30 21:29:00	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	17	0	27	0	4	0	0	0	0	3	0	1	0	7	0	1	0	0	1	0	0	18
807	2016-06-23	1899-12-30 21:30:00	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	3	0	16	0	0	0	0	0	1	1	0	0	0	0	0	7	0	0	0	0	0	14
808	2016-06-23	1899-12-30 21:31:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	1	7	0	25	0	2	0	0	0	0	1	0	0	1	0	8	3	10	0	0	0	0	4
809	2016-06-23	1899-12-30 21:32:00	1	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	3	0	0	0	12	0	5	0	11	0	0	2	0	0	3	0	5	5	0	0	0	13
810	2016-06-23	1899-12-30 21:33:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	26	0	17	0	0	0	2	0	1	0	1	0	28	1	7	0	0	0	0	5
811	2016-06-23	1899-12-30 21:34:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	23	0	20	0	0	0	9	0	0	0	2	0	0	0	0	28	0	0	0	15
812	2016-06-23	1899-12-30 21:35:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	6	0	20	0	0	0	3	0	0	1	1	0	0	0	0	6	1	0	0	1
813	2016-06-23	1899-12-30 21:36:00	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	6	0	10	0	24	1	0	0	3	24	0	1	2	9	0	0	0	4	0	0	0	9
814	2016-06-23	1899-12-30 21:37:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	17	0	2	0	3	0	0	17	0	8	1	0	0	0	1	0	1	0	0	0
815	2016-06-23	1899-12-30 21:38:00	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	4	0	2	0	1	0	0	10	0	3	0	0	0	0	0	0	4	0	0	0
816	2016-06-23	1899-12-30 21:39:00	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	3	0	4	0	6	0	0	0	0	16	0	10	6	0	0	0	13	0	38	0	0	0
817	2016-06-23	1899-12-30 21:40:00	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0	39	0	4	0	1	0	0	3	0	10	1	0	4	1	3	0	8	0	0	0
818	2016-06-23	1899-12-30 21:41:00	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	4	0	34	0	3	0	2	0	0	4	0	26	3	3	0	0	2	0	8	0	0	0
819	2016-06-23	1899-12-30 21:42:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	27	0	0	0	18	0	7	8	3	1	0	0	0
820	2016-06-23	1899-12-30 21:43:00	1	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0	0	4	0	2	0	36	0	0	0	1	10	0	0	0	0	0	5	11	0	0	0	0	0
821	2016-06-23	1899-12-30 21:44:00	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	2	4	0	2	0	4	0	0	0	0	3	0	11	3	0	0	0	9	0	10	0	0	5
822	2016-06-23	1899-12-30 21:45:00	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	1	1	0	50	0	14	0	0	0	0	12	0	0	5	2	0	0	0	0	3	0	0	24
823	2016-06-23	1899-12-30 21:46:00	1	0	0	0	0	0	1	0	19	0	0	0	0	0	0	0	0	9	0	45	0	15	0	0	0	0	5	0	5	3	5	0	0	3	0	1	2	0	0
